"i","value"
6019,4.5192217879001798e-32
6020,4.4814940713543484e-32
6021,4.4435448735879636e-32
6022,4.4094298441726981e-32
6023,4.3836017543029622e-32
6024,4.3677795786803921e-32
6025,4.3633903540415566e-32
6026,4.3717853659246239e-32
6027,4.3931982468921243e-32
6028,4.4275985196443318e-32
6029,4.4750307285017798e-32
6030,4.5361451014113367e-32
6031,4.6108853897372655e-32
6032,4.6965251329788745e-32
6033,4.7851429704376449e-32
6034,4.8681237916584374e-32
6035,4.9404880511448074e-32
6036,5.0000337282663118e-32
6037,5.046596147137483e-32
6038,5.0822165848482041e-32
6039,5.1086706761396398e-32
6040,5.1267340724249476e-32
6041,5.1388256750981128e-32
6042,5.1472178438051669e-32
6043,5.1549972962412874e-32
6044,5.1644699114492677e-32
6045,5.1749124483079579e-32
6046,5.1820112130878921e-32
6047,5.1821737791561464e-32
6048,5.1746552212363308e-32
6049,5.1619697946242294e-32
6050,5.1470553438269258e-32
6051,5.1295095248673657e-32
6052,5.1083346573667776e-32
6053,5.0824835292518686e-32
6054,5.0514409892685384e-32
6055,5.015836178553357e-32
6056,4.9767459518491694e-32
6057,4.9396713415212676e-32
6058,4.9108471674256589e-32
6059,4.8906948035769714e-32
6060,4.8742538301557321e-32
6061,4.8570690076491359e-32
6062,4.8378795258198551e-32
6063,4.8176722272022026e-32
6064,4.7985025743930592e-32
6065,4.7831121128763439e-32
6066,4.7734777289308278e-32
6067,4.7717124922598501e-32
6068,4.7764664869881298e-32
6069,4.7859857319890874e-32
6070,4.8017778988115496e-32
6071,4.826412438963741e-32
6072,4.8595219931649401e-32
6073,4.8983941325289186e-32
6074,4.9404694493195898e-32
6075,4.982758942376119e-32
6076,5.0216440268860684e-32
6077,5.054771852414772e-32
6078,5.0796718434876313e-32
6079,5.088874861418903e-32
6080,5.0756380985998218e-32
6081,5.0352604209552584e-32
6082,4.9646112262920062e-32
6083,4.8637668761138285e-32
6084,4.7359504936088006e-32
6085,4.5883961080006305e-32
6086,4.4284538648875389e-32
6087,4.2633553509415024e-32
6088,4.0997225886726154e-32
6089,3.9427619135846142e-32
6090,3.7989421944314555e-32
6091,3.6758568056496437e-32
6092,3.5788529349879284e-32
6093,3.5087622913553564e-32
6094,3.4651764810806488e-32
6095,3.4467092098358961e-32
6096,3.4507890983207599e-32
6097,3.4737256069392396e-32
6098,3.5079345284225943e-32
6099,3.54391710426053e-32
6100,3.5729303998421244e-32
6101,3.5871050399201388e-32
6102,3.5801740500504712e-32
6103,3.5494665053942061e-32
6104,3.4948720632314052e-32
6105,3.4179143259499458e-32
6106,3.3216307150073907e-32
6107,3.2102679829408033e-32
6108,3.0886504999681659e-32
6109,2.9625003832875647e-32
6110,2.8387125719479252e-32
6111,2.723148836003356e-32
6112,2.6203490984428452e-32
6113,2.5341427484815583e-32
6114,2.4679659458269903e-32
6115,2.4240385119417805e-32
6116,2.4030877767462541e-32
6117,2.4034776785552975e-32
6118,2.4230634209797106e-32
6119,2.4588965288788046e-32
6120,2.507209154590799e-32
6121,2.5646246030900279e-32
6122,2.6277442495527587e-32
6123,2.6934035648182566e-32
6124,2.7590170611920438e-32
6125,2.8224209372868647e-32
6126,2.8818501633510226e-32
6127,2.9361392616748056e-32
6128,2.9833704903999028e-32
6129,3.0223344619360504e-32
6130,3.0530511385061022e-32
6131,3.0760136744070625e-32
6132,3.0917514813508008e-32
6133,3.1008799545438529e-32
6134,3.104336180944668e-32
6135,3.103301649333299e-32
6136,3.0994333231825522e-32
6137,3.0950449619572611e-32
6138,3.0923069505730062e-32
6139,3.0924315269529884e-32
6140,3.0961933446918438e-32
6141,3.1047345267930293e-32
6142,3.1189578040204399e-32
6143,3.1376658669810152e-32
6144,3.158328902909631e-32
6145,3.1786628225802982e-32
6146,3.1971689577039878e-32
6147,3.2141711236899568e-32
6148,3.2310203537020183e-32
6149,3.2484931631734038e-32
6150,3.266739349292491e-32
6151,3.2860731463644635e-32
6152,3.3071968644631377e-32
6153,3.3312204101275553e-32
6154,3.359641326179007e-32
6155,3.3945583404877806e-32
6156,3.4389562698466304e-32
6157,3.4950033465364257e-32
6158,3.5633331453599139e-32
6159,3.6422147941728706e-32
6160,3.7269480647285567e-32
6161,3.8112582373997225e-32
6162,3.8891627359312917e-32
6163,3.9559775398184197e-32
6164,4.0097338125010378e-32
6165,4.0504652405638251e-32
6166,4.0831512484374829e-32
6167,4.1141543468131064e-32
6168,4.1518931065051916e-32
6169,4.204112966317683e-32
6170,4.2769009566306971e-32
6171,4.3784620222045552e-32
6172,4.5162440605765299e-32
6173,4.6947698521125965e-32
6174,4.9164080964337404e-32
6175,5.1810670845695105e-32
6176,5.4812334050180619e-32
6177,5.7989686171129977e-32
6178,6.11558854493884e-32
6179,6.4216048582756746e-32
6180,6.7109283871511995e-32
6181,6.9732800023546104e-32
6182,7.1999687117832376e-32
6183,7.3850923446758612e-32
6184,7.5243914268064903e-32
6185,7.61774575349291e-32
6186,7.6680917619402957e-32
6187,7.6814059443691193e-32
6188,7.6648021332717066e-32
6189,7.6257125144998208e-32
6190,7.5726143861864693e-32
6191,7.5149665209962646e-32
6192,7.4560224223185439e-32
6193,7.4005935862311349e-32
6194,7.3527700059348894e-32
6195,7.3153408698157086e-32
6196,7.2893166463374091e-32
6197,7.2786929449675996e-32
6198,7.2889433141669384e-32
6199,7.3214172768939567e-32
6200,7.3686648376315474e-32
6201,7.4224565199826334e-32
6202,7.4734346974946242e-32
6203,7.5072730266070235e-32
6204,7.5141063199835693e-32
6205,7.4968004755406974e-32
6206,7.4650365825618764e-32
6207,7.431312057048088e-32
6208,7.4255368991523445e-32
6209,7.4893529187823902e-32
6210,7.657898857688294e-32
6211,7.9684221961711936e-32
6212,8.4813318521878178e-32
6213,9.2818254649747024e-32
6214,1.0446630665638491e-31
6215,1.203843247451947e-31
6216,1.4113624992828485e-31
6217,1.6699586013160989e-31
6218,1.9761411349891229e-31
6219,2.3062836813688372e-31
6220,2.6328995283437949e-31
6221,2.9400563472554454e-31
6222,3.2253455905713354e-31
6223,3.4941128567134304e-31
6224,3.7565520931567715e-31
6225,4.0188373915753971e-31
6226,4.293677417326736e-31
6227,4.5817856573954548e-31
6228,4.8528392694312832e-31
6229,5.0727548738172026e-31
6230,5.2196356973421561e-31
6231,5.2736541932202362e-31
6232,5.2526040774981709e-31
6233,5.1916794539987957e-31
6234,5.1086473709609149e-31
6235,5.0138505099790627e-31
6236,4.9177135097640048e-31
6237,4.8113160284885112e-31
6238,4.6917052855718162e-31
6239,4.5658591027604394e-31
6240,4.4279330368013204e-31
6241,4.2718463012585873e-31
6242,4.1044994169186196e-31
6243,3.9246413749849569e-31
6244,3.7196142839615472e-31
6245,3.4796833369140443e-31
6246,3.2053893614766093e-31
6247,2.9125342204792668e-31
6248,2.6278013732074029e-31
6249,2.3720447268440129e-31
6250,2.1624989616839244e-31
6251,1.9916262643393785e-31
6252,1.8415783354113016e-31
6253,1.7001661385227079e-31
6254,1.5633283805781408e-31
6255,1.4323065389982174e-31
6256,1.316859872866358e-31
6257,1.2337891107529849e-31
6258,1.1943887136188272e-31
6259,1.195332854814016e-31
6260,1.2250446853236861e-31
6261,1.2695651666097755e-31
6262,1.3171577052074321e-31
6263,1.3583001851220189e-31
6264,1.3836240611453158e-31
6265,1.3875863612700015e-31
6266,1.3700318062713646e-31
6267,1.3332376368764673e-31
6268,1.2827127619606752e-31
6269,1.2247540716077017e-31
6270,1.1648230055554531e-31
6271,1.108849876700173e-31
6272,1.0610897594401392e-31
6273,1.0236025466090197e-31
6274,9.9757540376595174e-32
6275,9.822642047239782e-32
6276,9.7337043320889451e-32
6277,9.6593416841619565e-32
6278,9.5604714867012803e-32
6279,9.4173240510176775e-32
6280,9.2296450976417441e-32
6281,9.0004428639275729e-32
6282,8.7330658612389097e-32
6283,8.4340357876806463e-32
6284,8.1241596476491144e-32
6285,7.829789274690683e-32
6286,7.5812196648728562e-32
6287,7.4123929769575383e-32
6288,7.3567961147676127e-32
6289,7.4614264256989103e-32
6290,7.7970454056837809e-32
6291,8.4193813544959869e-32
6292,9.3661568527224749e-32
6293,1.0635177511831151e-31
6294,1.2205074084257687e-31
6295,1.4013025918997788e-31
6296,1.5950140702791985e-31
6297,1.7920903217847776e-31
6298,1.9798311389662449e-31
6299,2.1410762558277431e-31
6300,2.2690812867896695e-31
6301,2.36685669201903e-31
6302,2.4425233182996472e-31
6303,2.5049906056349969e-31
6304,2.5725989849358618e-31
6305,2.6657428267716131e-31
6306,2.7917856441432851e-31
6307,2.9364161205502421e-31
6308,3.079334256697852e-31
6309,3.2069163447080329e-31
6310,3.2960583422271866e-31
6311,3.3312191439081986e-31
6312,3.3121046543201111e-31
6313,3.2420790035514578e-31
6314,3.1208513809850177e-31
6315,2.9507914892157596e-31
6316,2.7441553082979479e-31
6317,2.5138459732791553e-31
6318,2.2728425809860102e-31
6319,2.0373523161972801e-31
6320,1.8265017246546318e-31
6321,1.6543235072358589e-31
6322,1.5259382961766937e-31
6323,1.4413196231556861e-31
6324,1.3957482590143211e-31
6325,1.3736275527441342e-31
6326,1.3575769017950071e-31
6327,1.3338913796241229e-31
6328,1.296541336006291e-31
6329,1.2451503706575724e-31
6330,1.1828940730601698e-31
6331,1.1168002630585322e-31
6332,1.0538505013492273e-31
6333,9.9861825889152998e-32
6334,9.5265957684263236e-32
6335,9.1518797913030138e-32
6336,8.8421259957205494e-32
6337,8.572178171278634e-32
6338,8.3066730065408681e-32
6339,8.0187312121002336e-32
6340,7.6938799809133969e-32
6341,7.330199683997216e-32
6342,6.9344698638231416e-32
6343,6.5148535073865374e-32
6344,6.0817708720008301e-32
6345,5.6512903863672804e-32
6346,5.239528961833262e-32
6347,4.8634155765502541e-32
6348,4.5339141401353858e-32
6349,4.2486893480154247e-32
6350,4.0031731751613839e-32
6351,3.7909433677435911e-32
6352,3.60723074312677e-32
6353,3.4505931905226793e-32
6354,3.3190265790459633e-32
6355,3.208667347508214e-32
6356,3.1166836003561252e-32
6357,3.0393642345557139e-32
6358,2.9743667020748358e-32
6359,2.920499013858404e-32
6360,2.8766841634268007e-32
6361,2.8415330377855929e-32
6362,2.8133551738981557e-32
6363,2.7896956487244227e-32
6364,2.7671827979345323e-32
6365,2.7433521277642912e-32
6366,2.7162993367090195e-32
6367,2.6847289629631621e-32
6368,2.6484045338269935e-32
6369,2.6073867388422589e-32
6370,2.5627819553534308e-32
6371,2.515981475211654e-32
6372,2.4680027879152304e-32
6373,2.4200457179696662e-32
6374,2.3736329982170166e-32
6375,2.3305009710866882e-32
6376,2.2925113874036922e-32
6377,2.2609617566043046e-32
6378,2.2351783142402311e-32
6379,2.2140477751632848e-32
6380,2.196601345796506e-32
6381,2.1820936603075088e-32
6382,2.1702260375316877e-32
6383,2.1610895237058436e-32
6384,2.1541897244143619e-32
6385,2.1488961912026837e-32
6386,2.1445059600683668e-32
6387,2.1400561998657122e-32
6388,2.134587906297262e-32
6389,2.1272106520094071e-32
6390,2.1175207554757799e-32
6391,2.1058287223480992e-32
6392,2.0925934400059954e-32
6393,2.0781443190629619e-32
6394,2.0625306031574043e-32
6395,2.0456086338519735e-32
6396,2.0270230808201558e-32
6397,2.0062535061381502e-32
6398,1.9829201284779161e-32
6399,1.9571070180205514e-32
6400,1.9292007001136726e-32
6401,1.8998584818423174e-32
6402,1.8700433799433206e-32
6403,1.8405829430347985e-32
6404,1.8121301227652608e-32
6405,1.7854684142414172e-32
6406,1.7611806115866936e-32
6407,1.7395325758833079e-32
6408,1.7206996090273004e-32
6409,1.7047468683833743e-32
6410,1.6917966173583035e-32
6411,1.6820257263139487e-32
6412,1.6758354839907978e-32
6413,1.6737032655307581e-32
6414,1.6760243826124721e-32
6415,1.6829135954797255e-32
6416,1.6941190772142008e-32
6417,1.7089655997023368e-32
6418,1.7267817401650944e-32
6419,1.7468260765262618e-32
6420,1.7681890124842817e-32
6421,1.7898329760381129e-32
6422,1.8108071218237552e-32
6423,1.830419204497646e-32
6424,1.8481522952435972e-32
6425,1.8635090713512777e-32
6426,1.8757077358144061e-32
6427,1.8841142383340856e-32
6428,1.888341118486081e-32
6429,1.8884121765205279e-32
6430,1.8846727808603878e-32
6431,1.8776031622745695e-32
6432,1.8678089903929922e-32
6433,1.8560893136692848e-32
6434,1.8433994934894402e-32
6435,1.8307161680816046e-32
6436,1.8191801959424835e-32
6437,1.8101012432715562e-32
6438,1.8045204702525158e-32
6439,1.802753260631396e-32
6440,1.804659948901678e-32
6441,1.8099223891971637e-32
6442,1.8181774922254315e-32
6443,1.8289866175672236e-32
6444,1.8419129415717377e-32
6445,1.856444324285996e-32
6446,1.8719993121001528e-32
6447,1.8881061305433703e-32
6448,1.9043471994347435e-32
6449,1.9202361132438728e-32
6450,1.9353002018881375e-32
6451,1.9491040259395135e-32
6452,1.9614168641784323e-32
6453,1.9721986672932843e-32
6454,1.9814790750751511e-32
6455,1.9893535544216299e-32
6456,1.9958287494526355e-32
6457,2.0011285742981836e-32
6458,2.0057307623878879e-32
6459,2.0101744359538837e-32
6460,2.0146986195732317e-32
6461,2.0197300386251967e-32
6462,2.0256727138371794e-32
6463,2.0325505416803388e-32
6464,2.0401693209199678e-32
6465,2.0482342940495469e-32
6466,2.0565773898842576e-32
6467,2.065045067830803e-32
6468,2.0735918720880141e-32
6469,2.0819113801697232e-32
6470,2.089700205418187e-32
6471,2.096504352858598e-32
6472,2.1018363396390784e-32
6473,2.1054330758739153e-32
6474,2.1072300283369811e-32
6475,2.1073294926375865e-32
6476,2.1060262231271979e-32
6477,2.103486150318881e-32
6478,2.0996643992007148e-32
6479,2.0946053015075232e-32
6480,2.0884915419644403e-32
6481,2.0814590049993103e-32
6482,2.0736497063527121e-32
6483,2.0655399806342859e-32
6484,2.0579626642773024e-32
6485,2.0515844785194538e-32
6486,2.0467614401044207e-32
6487,2.0432104907952462e-32
6488,2.0402278580784902e-32
6489,2.0369948757913231e-32
6490,2.0328952631706915e-32
6491,2.0276026880153344e-32
6492,2.0210396301558064e-32
6493,2.0135122051798305e-32
6494,2.0055587013068836e-32
6495,1.9980370268634955e-32
6496,1.9920961768289703e-32
6497,1.9889245757925094e-32
6498,1.9900325557464924e-32
6499,1.9967647761970072e-32
6500,2.0098984493396809e-32
6501,2.0292747594194624e-32
6502,2.0547616044542947e-32
6503,2.0870187273595604e-32
6504,2.1269677320157055e-32
6505,2.1748746204831364e-32
6506,2.2305437991290339e-32
6507,2.2933879797328608e-32
6508,2.3619351743744005e-32
6509,2.4343652725057409e-32
6510,2.5092516968240246e-32
6511,2.5857252816529562e-32
6512,2.6631956854487256e-32
6513,2.7409706083738409e-32
6514,2.8183839513039914e-32
6515,2.8954560964213633e-32
6516,2.9721834442979689e-32
6517,3.0487656406167166e-32
6518,3.1269576237235203e-32
6519,3.2094663217163402e-32
6520,3.2984496637565626e-32
6521,3.3949632182420421e-32
6522,3.4993506993830244e-32
6523,3.6104214350299226e-32
6524,3.7261813719298585e-32
6525,3.8444512320744617e-32
6526,3.9643787864847691e-32
6527,4.0851267816579922e-32
6528,4.204144212897387e-32
6529,4.3174440475748128e-32
6530,4.4228112073505629e-32
6531,4.5197385606256049e-32
6532,4.6097025299172692e-32
6533,4.6961025282762707e-32
6534,4.7842439283035552e-32
6535,4.8791260557248702e-32
6536,4.9843092423406362e-32
6537,5.1031559058713279e-32
6538,5.2388002486064298e-32
6539,5.3929421708529404e-32
6540,5.5653080467584254e-32
6541,5.7518096906231249e-32
6542,5.9463971484143419e-32
6543,6.1431859589439703e-32
6544,6.3373272304094044e-32
6545,6.521251208636904e-32
6546,6.6850641199363583e-32
6547,6.8205347639215112e-32
6548,6.9191005087060296e-32
6549,6.9749112414352909e-32
6550,6.9852069062794457e-32
6551,6.9505342799622884e-32
6552,6.8757292892630723e-32
6553,6.7715462672088737e-32
6554,6.6523380740737151e-32
6555,6.5335171895617231e-32
6556,6.42963857304979e-32
6557,6.3506100440015399e-32
6558,6.3041864621584354e-32
6559,6.2970888257735959e-32
6560,6.3310610584631794e-32
6561,6.4063490248205271e-32
6562,6.5183508682382271e-32
6563,6.6580894129479369e-32
6564,6.8138785849819205e-32
6565,6.9685236093294294e-32
6566,7.1045515298985458e-32
6567,7.2090955820969452e-32
6568,7.2774916951210651e-32
6569,7.3089694018351438e-32
6570,7.306566861894958e-32
6571,7.2797571692149711e-32
6572,7.2382716455678876e-32
6573,7.1899021764916833e-32
6574,7.1433927862584606e-32
6575,7.1087882565721648e-32
6576,7.0933883215134536e-32
6577,7.0961501912476651e-32
6578,7.1051727647539143e-32
6579,7.1053204741258202e-32
6580,7.0840099642975524e-32
6581,7.0315966519373746e-32
6582,6.9416004042965665e-32
6583,6.8112010154013276e-32
6584,6.6412622463425052e-32
6585,6.438082151513599e-32
6586,6.2094538595733073e-32
6587,5.9647035124614171e-32
6588,5.7100024645787984e-32
6589,5.4505318976701341e-32
6590,5.1918324020767434e-32
6591,4.9414588710329203e-32
6592,4.70665646039888e-32
6593,4.4888769671981234e-32
6594,4.2845001027598822e-32
6595,4.0883663940541552e-32
6596,3.8991957597322633e-32
6597,3.7186310196398816e-32
6598,3.5517670883391151e-32
6599,3.4066219550650603e-32
6600,3.2913159187956317e-32
6601,3.2110501269722818e-32
6602,3.1660283835333524e-32
6603,3.1577088697898205e-32
6604,3.190518176910396e-32
6605,3.2689632787175122e-32
6606,3.3946032974252855e-32
6607,3.5670956973312642e-32
6608,3.7878600495680411e-32
6609,4.0506345456952875e-32
6610,4.3501751270936753e-32
6611,4.6902957028053312e-32
6612,5.0786741481016114e-32
6613,5.5345177314337308e-32
6614,6.0864415027166612e-32
6615,6.7463198657963514e-32
6616,7.5021141723346083e-32
6617,8.3387395245013164e-32
6618,9.2301948701809165e-32
6619,1.0133057451170872e-31
6620,1.0986133577120512e-31
6621,1.1723039143035746e-31
6622,1.2297730868842321e-31
6623,1.2697517801878572e-31
6624,1.2940953126619711e-31
6625,1.3060064257957769e-31
6626,1.3099564420177546e-31
6627,1.3108251589921447e-31
6628,1.311380427882482e-31
6629,1.3139054063220797e-31
6630,1.3211631306138103e-31
6631,1.3319577901489221e-31
6632,1.3421482487397007e-31
6633,1.348500138091935e-31
6634,1.3512269999965746e-31
6635,1.3514786121282308e-31
6636,1.3511429533520994e-31
6637,1.3541009482917732e-31
6638,1.3662843584780038e-31
6639,1.3940021236044464e-31
6640,1.4418070893827743e-31
6641,1.5074941730699653e-31
6642,1.5807417384078804e-31
6643,1.6493307316358549e-31
6644,1.7015384265461252e-31
6645,1.7254036719803797e-31
6646,1.7133508200021711e-31
6647,1.6660306144937104e-31
6648,1.5886473452268954e-31
6649,1.4921930165915255e-31
6650,1.3930092303879218e-31
6651,1.3060212370432076e-31
6652,1.2413854844530188e-31
6653,1.2019693293885482e-31
6654,1.1836312223632874e-31
6655,1.1808820279214062e-31
6656,1.1882583635596339e-31
6657,1.200700294077077e-31
6658,1.2149503385525678e-31
6659,1.2296586958031152e-31
6660,1.2454417512876564e-31
6661,1.26445957448803e-31
6662,1.2876528229188264e-31
6663,1.3121403296173523e-31
6664,1.3377410557862913e-31
6665,1.3688073250544345e-31
6666,1.41215323822494e-31
6667,1.4727354622540058e-31
6668,1.5526199849466238e-31
6669,1.6482964208904266e-31
6670,1.7579026406391436e-31
6671,1.8838423313867777e-31
6672,2.0240013712760347e-31
6673,2.1645358314369984e-31
6674,2.2915584150218815e-31
6675,2.4030373370886384e-31
6676,2.5039849450511563e-31
6677,2.6028984106125879e-31
6678,2.7116532276529811e-31
6679,2.8526204499570764e-31
6680,3.0494536347895649e-31
6681,3.3015770897984111e-31
6682,3.6062140507180109e-31
6683,3.9563640713250437e-31
6684,4.3352826603489022e-31
6685,4.7315673735848697e-31
6686,5.1167039919195748e-31
6687,5.434648409113044e-31
6688,5.6536633179037945e-31
6689,5.771818618656802e-31
6690,5.7975874577308816e-31
6691,5.7606902978031651e-31
6692,5.7326457304371855e-31
6693,5.8581933969258359e-31
